Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Label
2025-05-07 21:21:20,203.192.247.229,241.142.175.184,TCP,39807,29106,1463,93,88,1223,1419,BruteForce
2025-05-07 21:21:21,175.171.20.239,194.200.216.172,TCP,21218,45300,3538,24,80,788,580,BENIGN
2025-05-07 21:21:22,11.224.224.165,251.243.193.243,ICMP,55684,43647,8523,82,26,293,679,BENIGN
2025-05-07 21:21:23,50.91.137.117,131.162.159.30,TCP,40091,44628,60,18,61,531,1267,BENIGN
2025-05-07 21:21:24,197.232.40.109,93.40.178.186,TCP,55781,26365,5589,22,20,217,232,BENIGN
2025-05-07 21:21:25,234.167.4.202,198.243.177.225,UDP,38366,14608,3899,2,43,905,990,BENIGN
2025-05-07 21:21:26,217.152.114.134,7.203.183.195,TCP,43364,28342,7952,26,33,478,60,BruteForce
2025-05-07 21:21:27,222.189.192.55,122.126.44.210,TCP,39564,25153,6737,93,45,325,1481,BENIGN
2025-05-07 21:21:28,182.44.184.141,79.159.17.253,UDP,4273,52499,6348,56,20,313,1222,BENIGN
2025-05-07 21:21:29,75.191.150.201,51.51.235.236,UDP,42400,51645,1650,87,57,1133,324,DoS
2025-05-07 21:21:30,34.125.53.113,140.0.199.155,UDP,52442,45330,5877,40,84,754,1389,BENIGN
2025-05-07 21:21:31,143.29.223.178,45.145.50.15,ICMP,43348,57851,4471,34,57,1305,92,BENIGN
2025-05-07 21:21:32,8.77.5.154,27.33.98.130,ICMP,42033,9031,5065,64,45,265,488,BENIGN
2025-05-07 21:21:33,143.171.54.126,28.232.218.127,UDP,11702,11379,2668,74,12,1307,1067,DoS
2025-05-07 21:21:34,166.206.3.187,135.39.36.20,ICMP,62659,12355,4682,53,43,1021,1154,BENIGN
2025-05-07 21:21:35,218.74.220.62,224.204.118.57,ICMP,15219,36654,2285,73,55,558,352,PortScan
2025-05-07 21:21:36,56.7.31.84,140.196.159.200,TCP,55968,778,7503,62,54,1321,694,PortScan
2025-05-07 21:21:37,166.239.217.55,207.51.88.10,ICMP,29123,22303,2509,33,45,499,146,BruteForce
2025-05-07 21:21:38,207.72.142.50,179.33.116.1,TCP,50749,40857,7416,30,32,123,539,BENIGN
2025-05-07 21:21:39,113.123.118.252,255.70.164.105,TCP,17819,60637,6202,95,43,61,1418,BENIGN
2025-05-07 21:21:40,107.136.218.65,150.44.158.3,ICMP,36278,6376,4235,69,1,1500,101,DoS
2025-05-07 21:21:41,171.20.75.129,168.13.209.17,TCP,34575,37685,3141,5,19,220,926,BENIGN
2025-05-07 21:21:42,98.142.168.183,134.242.204.152,TCP,28075,36785,3423,72,47,344,607,PortScan
2025-05-07 21:21:43,227.198.134.175,112.90.64.52,UDP,6578,20727,5255,65,77,1206,235,BruteForce
2025-05-07 21:21:44,230.121.189.140,139.151.154.68,ICMP,47876,5345,2113,81,10,1255,1160,BENIGN
2025-05-07 21:21:45,105.158.76.58,40.27.27.86,TCP,50053,59539,2888,94,60,525,912,BENIGN
2025-05-07 21:21:46,56.16.90.212,199.84.42.144,TCP,7011,45247,1098,68,5,74,74,DoS
2025-05-07 21:21:47,72.182.131.6,75.70.244.59,TCP,5208,62192,6858,83,23,462,87,BENIGN
2025-05-07 21:21:48,179.193.105.78,33.97.247.145,UDP,61135,56088,7444,21,66,674,1407,BENIGN
2025-05-07 21:21:49,11.36.229.149,120.122.247.243,TCP,5507,64372,560,75,79,954,1318,BENIGN
2025-05-07 21:21:50,127.83.132.23,27.131.87.31,UDP,44044,16632,7581,95,68,758,799,BENIGN
2025-05-07 21:21:51,159.101.58.67,171.214.128.36,UDP,26340,45087,8619,56,43,615,1495,BENIGN
2025-05-07 21:21:52,91.0.76.131,174.65.108.189,TCP,17283,60682,2715,57,7,295,434,BENIGN
2025-05-07 21:21:53,52.209.140.143,98.50.229.123,TCP,321,17669,7112,58,7,613,1338,BENIGN
2025-05-07 21:21:54,64.123.239.239,224.102.114.195,TCP,22126,24453,4735,68,100,1450,185,BENIGN
2025-05-07 21:21:55,218.189.172.154,68.102.55.149,UDP,51706,43351,2220,16,40,161,822,DoS
2025-05-07 21:21:56,126.199.76.201,38.73.128.87,UDP,62951,11012,9064,21,20,651,1326,BENIGN
2025-05-07 21:21:57,183.28.239.51,26.144.182.43,ICMP,5316,51003,8309,34,33,285,865,BENIGN
2025-05-07 21:21:58,58.91.92.46,120.78.204.27,TCP,19492,13690,4645,57,59,872,183,BENIGN
2025-05-07 21:21:59,212.53.37.102,255.103.209.250,ICMP,55395,44531,7669,94,30,980,1405,BENIGN
2025-05-07 21:22:00,34.170.209.111,100.18.210.203,TCP,57030,51224,8757,4,16,49,184,PortScan
2025-05-07 21:22:01,196.131.88.177,173.125.82.160,ICMP,14860,41915,50,76,9,187,1204,BENIGN
2025-05-07 21:22:02,128.159.42.251,243.45.45.68,TCP,26257,5770,8227,62,82,1453,542,BENIGN
2025-05-07 21:22:03,129.106.58.36,80.56.151.25,ICMP,10586,55508,4200,30,41,805,1124,BENIGN
2025-05-07 21:22:04,74.181.240.58,39.18.43.248,TCP,336,35939,7598,33,40,1151,478,BENIGN
2025-05-07 21:22:05,68.161.79.75,136.145.159.223,ICMP,60659,2176,3782,81,68,1021,1401,BENIGN
2025-05-07 21:22:06,231.93.252.73,88.226.110.17,TCP,43644,49307,8720,90,5,1084,343,DDoS
2025-05-07 21:22:07,61.79.202.66,119.200.5.237,TCP,14641,51425,5198,85,21,281,613,BENIGN
2025-05-07 21:22:08,183.71.34.11,45.127.248.171,UDP,48828,42054,7458,24,48,593,1286,BENIGN
2025-05-07 21:22:09,44.42.149.33,107.128.76.69,UDP,5800,20934,1823,20,22,518,1276,BENIGN
2025-05-07 21:22:10,183.54.153.47,53.175.208.168,TCP,48362,35221,2844,28,96,164,690,BENIGN
2025-05-07 21:22:11,51.221.190.127,138.37.52.129,UDP,61642,42151,6127,55,34,710,594,PortScan
2025-05-07 21:22:12,247.174.71.9,12.72.51.164,ICMP,64968,16944,5841,97,4,168,999,BENIGN
2025-05-07 21:22:13,232.237.36.207,138.87.176.17,ICMP,31277,12189,812,35,48,777,508,BENIGN
2025-05-07 21:22:14,3.118.71.117,52.121.173.84,TCP,35703,34306,8506,73,55,263,362,BENIGN
2025-05-07 21:22:15,113.238.120.200,98.76.208.79,UDP,51025,33621,908,5,99,476,403,BENIGN
2025-05-07 21:22:16,231.72.149.149,175.59.203.242,TCP,31759,35672,9944,99,84,95,1215,BENIGN
2025-05-07 21:22:17,158.161.76.89,212.81.99.237,UDP,23069,12877,307,100,21,619,516,BENIGN
2025-05-07 21:22:18,190.28.169.90,23.110.212.235,UDP,13346,58109,9570,15,16,191,688,BENIGN
2025-05-07 21:22:19,103.221.110.83,12.104.10.248,UDP,24751,1703,9291,88,24,869,1010,BENIGN
2025-05-07 21:22:20,224.199.129.18,34.8.47.193,TCP,65035,26714,1525,52,57,789,554,BENIGN
2025-05-07 21:22:21,51.175.179.50,71.192.241.14,TCP,50722,42636,5251,98,78,483,582,DDoS
2025-05-07 21:22:22,118.229.70.59,188.135.236.46,ICMP,8433,26671,7487,36,67,574,988,BruteForce
2025-05-07 21:22:23,243.229.244.81,183.123.180.31,UDP,58311,21264,828,94,22,930,102,DoS
2025-05-07 21:22:24,189.34.242.115,98.31.77.103,ICMP,8225,59431,1510,16,56,647,493,DDoS
2025-05-07 21:22:25,98.175.3.239,162.186.108.207,TCP,50371,8743,5491,60,74,794,689,DoS
2025-05-07 21:22:26,129.178.165.21,70.120.128.250,TCP,13610,14652,5662,67,99,306,343,DDoS
2025-05-07 21:22:27,199.43.114.232,244.248.54.145,ICMP,50362,268,2154,65,69,1182,1086,BENIGN
2025-05-07 21:22:28,241.105.94.85,49.212.78.217,ICMP,60381,30278,9029,71,13,1170,1456,BENIGN
2025-05-07 21:22:29,77.19.223.232,143.54.106.33,UDP,54362,60249,3017,62,2,422,267,BENIGN
2025-05-07 21:22:30,221.167.110.204,136.241.55.47,UDP,30395,56727,3603,96,88,115,965,PortScan
2025-05-07 21:22:31,89.50.194.132,200.3.74.67,UDP,12966,22367,7561,62,73,323,428,BENIGN
2025-05-07 21:22:32,173.63.165.72,184.145.143.228,UDP,60975,63368,8891,16,13,226,896,BENIGN
2025-05-07 21:22:33,251.37.155.177,36.8.127.203,TCP,59006,64778,6380,18,33,1286,974,BENIGN
2025-05-07 21:22:34,16.75.15.8,150.152.177.36,UDP,42467,9079,2112,72,44,1294,453,BENIGN
2025-05-07 21:22:35,95.54.221.102,183.185.205.11,UDP,43583,6550,6699,63,20,134,1212,BENIGN
2025-05-07 21:22:36,1.35.95.216,172.253.244.12,TCP,60649,60818,7371,73,26,385,412,PortScan
2025-05-07 21:22:37,94.146.154.30,56.14.99.247,TCP,11510,32587,9491,33,47,1140,408,BENIGN
2025-05-07 21:22:38,36.47.124.62,188.29.97.238,UDP,64484,54349,7380,2,64,175,581,BENIGN
2025-05-07 21:22:39,91.132.54.68,210.112.32.50,ICMP,52105,20827,7787,84,31,152,1176,BENIGN
2025-05-07 21:22:40,233.86.6.252,11.192.125.211,TCP,23125,59687,6717,83,7,410,417,BENIGN
2025-05-07 21:22:41,4.0.59.153,98.97.32.151,UDP,4234,8205,7187,21,6,470,1262,DDoS
2025-05-07 21:22:42,152.132.221.115,145.69.68.208,UDP,40332,12697,2156,34,66,1386,544,BENIGN
2025-05-07 21:22:43,35.82.20.59,129.187.207.113,ICMP,43853,36179,3240,42,88,829,1040,BENIGN
2025-05-07 21:22:44,193.207.67.12,216.161.132.225,TCP,7767,26129,1587,9,46,450,819,BENIGN
2025-05-07 21:22:45,253.172.241.92,107.89.246.158,UDP,9490,40614,9950,70,72,1000,749,BENIGN
2025-05-07 21:22:46,212.230.100.73,90.238.127.59,TCP,22367,64051,8655,90,3,344,487,DDoS
2025-05-07 21:22:47,88.145.198.212,57.49.119.170,UDP,28545,42171,6765,18,91,907,1360,BENIGN
2025-05-07 21:22:48,16.60.54.79,212.107.89.7,UDP,20004,32396,678,89,82,833,1398,BENIGN
2025-05-07 21:22:49,113.160.191.29,232.232.43.200,UDP,33358,17069,8327,42,39,775,272,BENIGN
2025-05-07 21:22:50,82.71.155.129,228.74.102.9,ICMP,46985,757,994,91,35,648,62,BENIGN
2025-05-07 21:22:51,97.252.103.188,247.36.94.44,TCP,24652,48782,3625,99,26,497,1043,BENIGN
2025-05-07 21:22:52,59.15.142.99,239.109.151.11,UDP,487,29025,9619,76,14,511,469,BENIGN
2025-05-07 21:22:53,93.226.45.41,31.51.15.61,TCP,13090,65500,1108,4,85,459,75,BENIGN
2025-05-07 21:22:54,19.86.5.13,167.223.110.151,UDP,1306,11473,3023,15,33,899,770,BENIGN
2025-05-07 21:22:55,27.22.43.194,10.159.245.96,TCP,51700,22231,3706,36,38,828,149,BENIGN
2025-05-07 21:22:56,205.155.225.87,158.116.74.41,UDP,59170,40749,4619,77,56,1149,846,BENIGN
2025-05-07 21:22:57,174.73.48.245,112.103.185.31,ICMP,33670,56656,459,98,4,1473,775,BENIGN
2025-05-07 21:22:58,144.242.236.235,180.3.193.94,ICMP,54660,14293,8550,98,83,212,770,BENIGN
2025-05-07 21:22:59,169.170.32.49,83.57.95.232,ICMP,46557,7133,7572,72,85,1491,592,BENIGN
2025-05-07 21:23:00,44.136.169.51,119.153.81.19,TCP,34890,23607,2483,16,83,944,1348,BENIGN
2025-05-07 21:23:01,67.199.216.42,109.122.110.225,ICMP,63760,64214,3585,70,93,587,166,BENIGN
2025-05-07 21:23:02,153.120.44.241,250.177.77.30,UDP,8164,17413,8799,64,100,62,1057,BENIGN
2025-05-07 21:23:03,55.138.157.152,209.232.243.11,UDP,15001,59944,2513,65,26,936,386,BENIGN
2025-05-07 21:23:04,78.35.70.243,124.138.36.244,TCP,5250,8015,547,48,77,1009,978,BENIGN
2025-05-07 21:23:05,157.49.98.68,238.112.102.43,ICMP,10526,46858,933,50,71,914,879,PortScan
2025-05-07 21:23:06,13.176.79.165,114.212.218.35,TCP,16512,47170,2411,50,30,1337,1284,BENIGN
2025-05-07 21:23:07,15.49.41.114,236.2.187.48,ICMP,41170,12096,8120,4,39,45,157,BENIGN
2025-05-07 21:23:08,3.93.30.85,222.39.90.61,ICMP,65298,17928,3595,89,54,875,126,BENIGN
2025-05-07 21:23:09,245.84.148.185,67.166.52.60,TCP,50582,48105,9260,94,26,972,443,BENIGN
2025-05-07 21:23:10,184.212.196.80,254.133.77.89,UDP,24204,61331,1660,52,50,1058,1451,BENIGN
2025-05-07 21:23:11,141.210.249.79,239.20.24.41,TCP,52682,18186,1451,70,95,580,368,BENIGN
2025-05-07 21:23:12,230.42.72.235,16.199.240.201,ICMP,18011,61037,4945,22,65,1412,472,BENIGN
2025-05-07 21:23:13,51.108.217.197,246.190.207.7,TCP,42906,11090,2060,11,39,673,326,BENIGN
2025-05-07 21:23:14,13.184.119.15,22.126.9.21,ICMP,57189,36945,3060,68,65,778,416,BENIGN
2025-05-07 21:23:15,248.61.176.243,236.243.64.8,ICMP,31652,18925,8235,11,3,276,1018,BENIGN
2025-05-07 21:23:16,120.109.160.44,102.140.50.60,UDP,57003,49336,1817,96,70,869,1205,BENIGN
2025-05-07 21:23:17,198.169.69.117,157.15.98.197,ICMP,48523,11044,1822,21,96,902,891,BENIGN
2025-05-07 21:23:18,198.61.24.162,174.154.228.247,ICMP,49429,45877,3919,31,45,571,1302,BENIGN
2025-05-07 21:23:19,107.213.93.172,252.248.175.94,UDP,33650,42469,9324,68,1,1480,1325,BENIGN
2025-05-07 21:23:20,32.113.123.49,252.79.10.143,UDP,13224,1731,1627,16,95,1039,281,BENIGN
2025-05-07 21:23:21,194.2.1.199,137.234.167.185,ICMP,52131,55170,8431,92,16,606,727,BENIGN
2025-05-07 21:23:22,88.213.167.120,208.133.67.13,TCP,55605,13637,8166,76,33,922,312,PortScan
2025-05-07 21:23:23,143.151.197.140,248.103.255.233,TCP,56658,31207,1222,47,80,389,1042,BENIGN
2025-05-07 21:23:24,53.120.221.23,176.130.35.160,ICMP,6337,21863,9554,73,9,980,793,BENIGN
2025-05-07 21:23:25,116.105.204.222,142.151.0.237,ICMP,33807,35816,7512,68,47,1355,1440,BENIGN
2025-05-07 21:23:26,231.143.90.21,157.77.100.72,TCP,31148,35137,5294,3,13,322,1057,BENIGN
2025-05-07 21:23:27,26.1.7.20,29.35.43.58,TCP,36091,12353,2128,14,83,740,1249,BENIGN
2025-05-07 21:23:28,173.17.250.200,122.145.156.58,TCP,56495,59368,6211,68,72,1280,1500,BENIGN
2025-05-07 21:23:29,172.52.200.93,168.142.209.215,ICMP,43194,50320,5789,81,72,377,817,BENIGN
2025-05-07 21:23:30,79.103.171.93,129.198.84.70,TCP,10174,62961,3366,91,85,648,1437,BENIGN
2025-05-07 21:23:31,66.160.91.4,207.122.72.31,ICMP,24158,53405,3469,64,51,1473,716,BENIGN
2025-05-07 21:23:32,247.1.58.2,90.222.116.53,ICMP,5416,28534,7868,40,31,1292,1369,BENIGN
2025-05-07 21:23:33,119.180.243.123,231.25.46.99,UDP,51056,39864,746,83,69,1178,1078,BENIGN
2025-05-07 21:23:34,173.200.248.209,81.138.118.67,ICMP,33361,14254,8991,8,3,667,423,DoS
2025-05-07 21:23:35,220.210.207.22,162.203.152.69,UDP,57386,47405,2742,44,44,1065,805,BruteForce
2025-05-07 21:23:36,76.163.119.148,36.36.66.222,TCP,33562,33908,5125,55,100,774,299,BENIGN
2025-05-07 21:23:37,201.220.173.211,19.61.184.166,UDP,54700,22339,4467,6,84,1495,601,BENIGN
2025-05-07 21:23:38,235.23.91.90,168.40.37.163,ICMP,136,52634,8046,30,10,1016,1468,BENIGN
2025-05-07 21:23:39,195.129.80.241,104.85.147.173,TCP,2536,31281,2668,49,95,120,1410,BENIGN
2025-05-07 21:23:40,188.49.63.6,217.71.225.57,UDP,86,33422,2008,74,25,284,913,BENIGN
2025-05-07 21:23:41,85.252.72.40,104.199.116.220,ICMP,42997,63796,926,14,51,1442,680,BENIGN
2025-05-07 21:23:42,222.122.195.241,199.95.161.181,TCP,17549,4140,2088,17,65,135,88,BENIGN
2025-05-07 21:23:43,9.127.121.89,219.168.58.165,UDP,30631,12804,6902,57,7,937,284,BENIGN
2025-05-07 21:23:44,220.24.141.19,53.87.101.26,UDP,53302,28431,1489,31,29,255,1155,BENIGN
2025-05-07 21:23:45,158.69.142.70,232.142.253.123,TCP,23851,60376,154,47,44,161,951,BENIGN
2025-05-07 21:23:46,57.127.121.89,145.244.29.91,UDP,42349,48868,1030,36,11,43,961,BruteForce
2025-05-07 21:23:47,64.202.130.184,41.185.148.157,UDP,462,56751,5334,77,6,239,1202,DoS
2025-05-07 21:23:48,174.188.26.226,211.1.233.62,TCP,9338,2437,4508,67,65,447,613,BENIGN
2025-05-07 21:23:49,118.118.45.218,204.199.36.159,UDP,833,33852,9435,94,69,627,534,BENIGN
2025-05-07 21:23:50,153.190.23.96,143.178.108.137,TCP,63688,34659,2389,66,30,489,614,BENIGN
2025-05-07 21:23:51,177.43.68.4,246.172.244.182,ICMP,34921,44395,7201,89,83,1481,1191,BENIGN
2025-05-07 21:23:52,224.253.91.239,228.37.224.138,UDP,50265,40842,8232,21,100,1401,943,BENIGN
2025-05-07 21:23:53,164.17.132.245,21.171.156.109,UDP,16086,62672,4520,61,97,1271,667,BruteForce
2025-05-07 21:23:54,187.119.65.25,11.67.148.128,ICMP,10306,55441,3486,89,72,93,456,BENIGN
2025-05-07 21:23:55,45.2.241.224,69.119.251.202,TCP,24416,10587,3913,66,2,243,1225,BENIGN
2025-05-07 21:23:56,17.47.126.192,101.178.188.117,ICMP,25656,12671,6770,86,81,1369,1305,DoS
2025-05-07 21:23:57,82.70.116.87,175.46.174.246,TCP,3083,33147,1670,28,6,410,598,BENIGN
2025-05-07 21:23:58,80.212.253.25,7.51.51.107,TCP,33342,40612,2663,55,95,285,258,BENIGN
2025-05-07 21:23:59,134.104.215.45,146.4.226.140,UDP,56686,25094,1923,70,36,1168,114,BENIGN
2025-05-07 21:24:00,80.210.2.97,182.239.146.116,TCP,36506,27782,2733,81,35,1462,1035,BENIGN
2025-05-07 21:24:01,53.197.127.81,207.124.143.69,TCP,30102,16182,7074,19,27,705,144,DDoS
2025-05-07 21:24:02,15.53.53.242,95.192.192.74,ICMP,64911,25656,5812,89,27,1071,829,BENIGN
2025-05-07 21:24:03,62.77.250.146,48.86.122.20,TCP,22694,36110,8423,35,86,1316,1486,BENIGN
2025-05-07 21:24:04,59.123.255.248,151.95.68.176,UDP,41581,50188,3304,12,16,103,1229,BENIGN
2025-05-07 21:24:05,6.33.170.71,109.126.251.237,ICMP,49708,30122,5191,4,93,60,1149,BENIGN
2025-05-07 21:24:06,16.49.44.58,40.252.96.45,UDP,6170,63911,8998,44,19,1078,131,BENIGN
2025-05-07 21:24:07,33.111.1.71,254.243.67.198,ICMP,57897,2497,3330,55,30,241,1122,BENIGN
2025-05-07 21:24:08,203.134.250.83,68.192.54.62,TCP,1634,7742,5973,22,67,880,1433,BENIGN
2025-05-07 21:24:09,252.52.153.90,229.217.120.3,ICMP,3495,41499,2347,58,29,895,473,BENIGN
2025-05-07 21:24:10,3.102.93.197,146.166.186.222,TCP,21064,6429,8899,29,38,795,518,BENIGN
2025-05-07 21:24:11,194.1.135.224,83.111.120.200,ICMP,21204,16716,8362,72,97,250,1121,BENIGN
2025-05-07 21:24:12,3.28.11.231,175.224.32.24,ICMP,42934,10599,3627,38,74,497,533,BENIGN
2025-05-07 21:24:13,98.198.15.253,78.174.140.139,UDP,38847,56540,1224,83,91,387,434,BENIGN
2025-05-07 21:24:14,107.208.59.81,168.77.63.69,ICMP,38664,11254,7296,60,40,211,145,BENIGN
2025-05-07 21:24:15,165.181.67.220,29.229.118.91,ICMP,10687,46379,6518,43,78,261,83,BENIGN
2025-05-07 21:24:16,193.124.61.81,243.20.52.178,TCP,15275,39515,8391,64,83,644,1235,BENIGN
2025-05-07 21:24:17,103.187.143.207,29.179.114.210,UDP,6484,39759,6328,15,50,279,294,BENIGN
2025-05-07 21:24:18,50.228.165.188,58.107.234.201,ICMP,7729,10477,5190,32,36,1379,480,BENIGN
2025-05-07 21:24:19,118.134.38.166,179.199.128.57,TCP,8361,21735,8469,74,52,489,788,BENIGN
2025-05-07 21:24:20,124.198.20.220,85.182.109.231,UDP,29666,18338,492,16,50,341,1055,BENIGN
2025-05-07 21:24:21,221.36.88.239,239.44.133.229,TCP,21777,31695,8601,61,63,156,202,BENIGN
2025-05-07 21:24:22,70.122.119.10,95.202.53.214,TCP,14352,38744,1120,75,13,1356,259,BENIGN
2025-05-07 21:24:23,118.136.76.159,237.111.77.53,UDP,4697,53117,5030,66,12,49,295,BENIGN
2025-05-07 21:24:24,172.127.69.163,114.186.97.179,TCP,25270,50168,7769,35,26,178,642,BENIGN
2025-05-07 21:24:25,106.9.152.204,120.99.171.53,ICMP,61694,46352,2672,40,20,66,1500,BENIGN
2025-05-07 21:24:26,61.160.10.84,9.250.163.137,ICMP,30548,9787,3181,47,1,940,755,BruteForce
2025-05-07 21:24:27,156.249.67.199,135.204.95.199,TCP,37148,15440,5045,9,74,283,1383,DoS
2025-05-07 21:24:28,179.138.19.246,190.100.3.189,ICMP,4721,3234,3061,39,59,795,866,BENIGN
2025-05-07 21:24:29,84.35.61.220,67.141.120.85,ICMP,17428,1595,7634,60,52,620,1111,BENIGN
2025-05-07 21:24:30,196.14.191.34,53.47.162.94,ICMP,18487,52103,4039,11,15,417,544,BENIGN
2025-05-07 21:24:31,17.127.115.95,181.83.222.235,TCP,3722,57517,1272,39,41,651,981,BENIGN
2025-05-07 21:24:32,157.193.58.73,149.160.165.20,UDP,51357,99,2611,14,46,287,767,DDoS
2025-05-07 21:24:33,255.11.226.82,8.59.192.87,TCP,61685,1199,5458,91,43,559,999,BENIGN
2025-05-07 21:24:34,230.161.133.25,204.1.170.224,ICMP,54248,57245,4900,63,34,264,914,BENIGN
2025-05-07 21:24:35,192.216.73.60,140.148.214.244,TCP,56695,63720,5760,13,38,1060,1378,BENIGN
2025-05-07 21:24:36,239.131.174.49,116.148.6.125,TCP,42193,9370,268,96,38,447,615,BENIGN
2025-05-07 21:24:37,192.220.102.133,200.61.178.121,ICMP,9637,10260,9741,82,70,94,545,BENIGN
2025-05-07 21:24:38,164.40.171.82,106.35.110.115,ICMP,16157,50956,9417,45,88,142,1374,BENIGN
2025-05-07 21:24:39,251.38.179.91,220.41.7.48,TCP,61675,10471,2333,57,48,178,1249,BENIGN
2025-05-07 21:24:40,195.224.216.193,57.238.90.10,UDP,4558,3929,2615,47,65,537,1163,DoS
2025-05-07 21:24:41,77.49.231.226,15.110.110.127,UDP,22640,13031,5887,41,19,669,926,BENIGN
2025-05-07 21:24:42,212.23.209.235,82.213.0.244,UDP,37731,4661,2916,31,57,877,572,PortScan
2025-05-07 21:24:43,233.37.127.143,101.72.72.208,TCP,35990,34386,2295,32,28,1267,751,BENIGN
2025-05-07 21:24:44,49.185.169.80,183.239.241.137,UDP,55365,23610,8919,31,77,685,172,BENIGN
2025-05-07 21:24:45,76.249.245.127,137.114.203.72,UDP,9377,47873,633,17,39,1057,1290,BENIGN
2025-05-07 21:24:46,94.59.115.46,38.110.205.206,UDP,61367,36344,8275,78,21,824,751,BENIGN
2025-05-07 21:24:47,175.232.6.140,119.80.153.88,ICMP,7570,55748,476,72,44,456,435,DDoS
2025-05-07 21:24:48,127.185.58.252,51.161.31.8,UDP,6550,2557,4701,92,13,195,1384,PortScan
2025-05-07 21:24:49,207.13.236.17,92.197.211.242,UDP,53898,16105,5529,18,67,281,131,BruteForce
2025-05-07 21:24:50,203.34.53.40,153.70.190.172,UDP,7714,23783,6499,81,3,634,263,BENIGN
2025-05-07 21:24:51,42.142.91.219,4.78.10.98,ICMP,35,28714,8592,94,39,1013,642,PortScan
2025-05-07 21:24:52,124.19.91.57,170.191.121.192,TCP,32934,53232,5905,19,50,736,1284,BENIGN
2025-05-07 21:24:53,203.67.229.192,91.189.251.173,UDP,65518,49474,7904,61,90,722,287,BENIGN
2025-05-07 21:24:54,18.146.159.123,24.172.144.32,TCP,56821,26615,949,29,72,929,498,DDoS
2025-05-07 21:24:55,36.66.234.61,148.149.198.232,UDP,22783,26641,4866,100,30,221,1246,BENIGN
2025-05-07 21:24:56,138.20.244.207,124.172.159.5,ICMP,25324,53077,2580,69,16,179,269,BENIGN
2025-05-07 21:24:57,197.90.173.251,165.34.131.157,TCP,4951,22481,2773,75,5,366,1425,BENIGN
2025-05-07 21:24:58,231.147.145.8,62.193.245.235,TCP,37606,56003,1436,70,98,644,691,BENIGN
2025-05-07 21:24:59,225.198.138.249,57.157.190.63,UDP,40523,7185,5123,62,87,1016,1038,PortScan
2025-05-07 21:25:00,53.227.54.109,138.72.110.24,TCP,64231,56443,578,12,48,866,946,BENIGN
2025-05-07 21:25:01,164.59.47.168,154.52.152.66,ICMP,10296,3588,1177,48,21,1322,1271,BENIGN
2025-05-07 21:25:02,237.3.198.114,55.49.114.116,ICMP,40961,38920,7426,7,13,1389,599,BruteForce
2025-05-07 21:25:03,57.173.254.64,88.249.38.88,ICMP,25810,33063,5634,3,13,1208,834,BENIGN
2025-05-07 21:25:04,152.21.30.133,192.52.20.244,UDP,57132,10350,8114,42,37,818,1155,BENIGN
2025-05-07 21:25:05,30.12.72.120,132.22.208.32,UDP,32499,8290,3031,72,44,734,915,BENIGN
2025-05-07 21:25:06,218.196.249.90,213.200.154.218,ICMP,19647,24261,6226,36,42,661,1448,BENIGN
2025-05-07 21:25:07,137.63.18.213,71.99.241.201,ICMP,34183,36039,7771,7,57,1254,181,BENIGN
2025-05-07 21:25:08,11.182.198.102,53.40.102.175,TCP,39350,49877,9871,33,86,879,1164,BENIGN
2025-05-07 21:25:09,153.211.192.113,147.6.54.28,UDP,53989,19424,68,62,85,821,1433,BENIGN
2025-05-07 21:25:10,198.64.239.100,103.175.156.40,UDP,40202,51575,5619,22,26,1462,1172,BENIGN
2025-05-07 21:25:11,180.219.107.5,194.212.189.248,ICMP,8500,60614,6139,50,47,40,671,BENIGN
2025-05-07 21:25:12,65.227.201.73,13.199.25.164,UDP,14639,22917,5265,86,64,662,747,BENIGN
2025-05-07 21:25:13,16.166.84.109,215.178.141.51,TCP,36674,28726,5480,2,18,189,517,PortScan
2025-05-07 21:25:14,254.204.227.90,68.0.246.53,UDP,8183,27103,8157,100,92,519,121,BENIGN
2025-05-07 21:25:15,218.139.155.242,247.224.78.169,ICMP,28514,8836,4385,47,56,1329,1477,BENIGN
2025-05-07 21:25:16,228.216.170.240,118.42.27.141,UDP,60058,55727,2611,54,73,1235,1334,BENIGN
2025-05-07 21:25:17,49.139.222.169,172.126.57.16,TCP,29265,1397,9396,82,67,199,278,DDoS
2025-05-07 21:25:18,85.147.26.67,35.214.195.12,TCP,62572,47681,8921,95,96,601,677,BENIGN
2025-05-07 21:25:19,27.255.100.7,63.152.8.170,TCP,8817,39915,9622,48,12,723,158,DoS
2025-05-07 21:25:20,184.214.57.100,178.83.163.103,ICMP,25309,11605,8980,88,54,975,216,BruteForce
2025-05-07 21:25:21,151.218.34.71,225.76.213.20,TCP,28192,9810,6193,97,47,1063,883,BENIGN
2025-05-07 21:25:22,159.87.28.109,181.135.219.215,TCP,1843,12072,968,68,93,843,1345,BENIGN
2025-05-07 21:25:23,190.31.255.255,60.161.158.50,ICMP,57688,54513,9686,50,59,731,86,BENIGN
2025-05-07 21:25:24,234.233.192.92,106.29.201.102,TCP,6074,22710,8828,50,10,915,740,PortScan
