src_ip,dst_ip,protocol,packet_size,label,is_anomaly
19.45.0.89,228.147.119.214,1,529,BENIGN,0
163.53.166.239,41.235.141.168,17,843,BENIGN,0
154.141.213.25,243.155.138.50,1,642,BENIGN,0
248.14.41.49,212.209.19.96,6,44,BENIGN,0
2.246.210.86,151.221.148.201,6,910,PortScan,1
236.7.29.42,237.90.108.219,17,1257,BENIGN,0
65.206.74.215,42.155.242.102,1,494,BENIGN,0
34.231.71.39,53.41.20.255,1,923,BENIGN,0
27.38.193.106,54.173.250.52,1,534,BENIGN,0
6.124.183.61,28.219.216.220,1,141,DoS,1
29.137.248.11,61.181.82.180,6,631,BruteForce,1
48.85.28.149,169.216.185.170,6,927,PortScan,1
131.74.75.98,117.110.89.211,17,355,BENIGN,0
171.74.246.111,5.119.151.31,6,835,BENIGN,0
191.93.149.120,161.91.183.132,17,623,DDoS,1
212.181.43.136,160.253.93.93,1,259,BENIGN,0
240.28.230.86,239.66.3.86,1,706,BENIGN,0
210.193.71.16,189.188.6.21,1,409,BENIGN,0
193.21.4.170,61.50.243.113,6,805,BENIGN,0
153.214.29.189,78.55.3.194,1,1489,BENIGN,0
131.145.252.155,157.19.25.62,6,560,BENIGN,0
123.3.129.230,136.66.248.104,17,1097,DDoS,1
244.210.237.148,57.118.87.23,6,447,BENIGN,0
126.230.253.14,53.114.138.176,6,878,BENIGN,0
26.250.182.22,246.215.250.159,17,1082,BENIGN,0
6.105.85.61,4.97.236.24,17,231,BENIGN,0
234.27.209.184,84.80.105.228,17,533,BENIGN,0
56.223.14.77,231.63.189.197,17,1386,BENIGN,0
147.8.163.212,126.178.101.47,17,571,BENIGN,0
37.243.243.195,116.251.206.174,6,1060,BENIGN,0
217.180.178.193,234.201.13.198,17,595,BENIGN,0
7.59.211.122,200.231.22.234,1,71,BENIGN,0
197.60.48.252,251.198.32.122,17,805,BENIGN,0
129.116.169.2,195.16.9.210,1,474,BruteForce,1
51.206.160.131,64.42.21.91,6,972,DDoS,1
215.202.51.36,66.54.211.195,17,516,BENIGN,0
1.4.68.233,90.61.230.242,1,1040,BENIGN,0
137.81.230.106,121.153.116.103,1,966,BENIGN,0
122.154.201.42,86.228.74.122,6,146,DDoS,1
57.183.132.219,79.211.31.192,1,171,BENIGN,0
52.22.84.91,46.142.233.7,17,710,PortScan,1
142.45.180.235,8.57.83.25,17,943,BENIGN,0
55.138.180.127,170.220.27.100,1,864,BENIGN,0
70.31.147.253,224.116.46.54,1,854,BENIGN,0
86.166.200.254,192.228.186.105,1,339,BENIGN,0
72.145.102.75,173.120.41.162,1,543,BENIGN,0
88.184.248.243,79.155.33.55,6,1481,PortScan,1
223.139.219.42,70.247.193.58,1,1456,BENIGN,0
172.127.69.163,114.186.97.179,6,178,BENIGN,0
2.130.68.208,131.77.252.174,1,245,BENIGN,0
62.122.132.157,162.20.197.133,6,155,BENIGN,0
124.34.134.240,204.228.43.60,17,1281,BENIGN,0
144.77.227.204,173.103.233.47,17,789,BENIGN,0
43.146.60.21,252.201.62.52,17,1306,BENIGN,0
69.192.147.50,74.12.199.252,1,1481,DDoS,1
131.85.242.177,139.145.146.172,1,972,DoS,1
28.159.232.43,119.150.197.192,6,1339,BENIGN,0
142.174.3.184,164.125.200.254,6,294,BENIGN,0
95.136.172.89,186.139.132.65,17,424,DDoS,1
188.183.212.237,245.230.36.136,17,1159,DoS,1
225.115.164.147,190.220.46.250,1,1045,BENIGN,0
22.251.97.138,122.59.177.78,6,1155,BENIGN,0
115.41.69.115,53.89.237.94,1,181,BENIGN,0
82.150.227.31,166.235.23.157,17,704,BENIGN,0
162.238.40.159,54.73.115.155,1,1186,BENIGN,0
30.2.239.246,140.179.164.66,6,274,BENIGN,0
202.178.187.169,233.138.241.24,17,416,BENIGN,0
97.74.154.184,224.227.215.222,17,1258,BENIGN,0
205.247.99.48,149.149.67.114,1,1057,DoS,1
86.159.76.227,131.64.87.102,6,687,BENIGN,0
109.193.201.71,77.27.72.129,17,418,PortScan,1
1.250.141.56,95.200.68.155,6,83,PortScan,1
221.44.113.222,41.49.214.152,17,1226,BENIGN,0
49.199.200.146,97.92.194.110,6,708,BENIGN,0
22.225.188.119,129.187.184.174,6,900,BENIGN,0
221.204.241.25,28.140.215.121,1,622,BENIGN,0
20.1.134.187,49.93.127.53,1,182,BENIGN,0
46.121.68.92,114.254.191.72,1,388,BENIGN,0
5.4.215.196,107.165.113.6,1,40,BENIGN,0
130.209.5.116,244.70.34.174,17,437,BENIGN,0
109.233.21.88,201.31.46.164,1,568,BENIGN,0
55.38.167.21,158.18.241.136,1,1355,BENIGN,0
25.176.0.50,82.88.1.127,6,1224,BENIGN,0
36.247.64.16,110.250.109.71,17,56,BENIGN,0
33.189.100.204,50.75.0.105,1,652,BENIGN,0
73.173.233.137,98.160.192.186,6,438,BruteForce,1
86.53.234.41,128.198.32.120,17,1387,BENIGN,0
137.118.245.37,217.229.226.230,6,1275,BENIGN,0
114.213.148.109,160.100.137.143,17,528,BENIGN,0
75.19.146.45,164.249.19.88,17,1476,BENIGN,0
217.61.237.14,203.133.173.88,1,841,BENIGN,0
219.87.202.200,106.96.51.41,17,445,BruteForce,1
216.223.13.21,223.71.77.186,1,434,BENIGN,0
100.56.59.26,98.168.27.91,6,934,BruteForce,1
227.100.138.77,60.253.32.15,6,445,BENIGN,0
141.100.247.211,48.172.57.124,17,876,BENIGN,0
224.195.17.184,115.135.101.10,17,1046,BENIGN,0
195.212.0.187,67.113.17.43,6,1344,BENIGN,0
208.126.12.177,247.129.89.2,6,1342,PortScan,1
8.142.74.50,186.163.97.219,17,63,BruteForce,1
75.191.150.201,51.51.235.236,17,1133,DoS,1
210.32.156.244,8.57.234.203,17,709,BENIGN,0
230.180.17.222,21.87.211.92,17,814,DoS,1
69.136.150.23,23.210.109.13,1,928,BENIGN,0
201.218.58.27,172.32.24.104,17,699,BENIGN,0
111.37.120.17,246.142.46.151,17,355,BruteForce,1
9.160.132.18,196.145.110.25,1,1415,PortScan,1
215.73.26.81,219.104.160.20,17,752,BENIGN,0
147.91.245.158,54.110.20.5,17,1341,BENIGN,0
26.250.82.76,231.84.2.198,6,1253,PortScan,1
181.154.229.6,91.255.110.213,6,1082,PortScan,1
118.234.151.74,236.132.164.15,1,660,BruteForce,1
171.175.164.122,43.27.122.36,1,395,BENIGN,0
237.253.113.31,95.204.96.124,17,1467,BENIGN,0
140.28.93.234,50.69.143.46,1,1012,DoS,1
215.225.57.244,216.22.101.48,17,1429,BruteForce,1
135.152.1.84,25.121.10.74,17,1498,BENIGN,0
37.253.110.237,74.66.130.98,6,328,BENIGN,0
36.243.231.211,10.232.78.100,6,1473,BENIGN,0
153.231.146.16,148.195.216.113,6,433,BENIGN,0
106.185.201.235,202.249.106.191,17,130,BENIGN,0
154.37.48.236,201.205.141.231,17,50,BENIGN,0
84.164.200.181,112.129.2.173,6,1444,DDoS,1
57.51.175.42,226.22.168.157,6,285,DoS,1
248.45.224.161,202.77.7.253,6,593,BENIGN,0
68.182.227.54,89.198.16.113,6,891,BENIGN,0
165.245.104.31,168.65.240.255,17,1190,BENIGN,0
67.181.237.19,227.8.154.239,1,982,BENIGN,0
200.26.106.191,197.43.135.18,17,116,BENIGN,0
41.129.233.18,132.167.204.119,17,400,BENIGN,0
184.29.246.220,233.238.11.205,17,662,PortScan,1
186.140.135.95,140.229.98.73,1,250,BENIGN,0
194.179.49.251,145.190.184.239,1,379,BENIGN,0
86.153.91.122,189.152.230.86,17,415,BENIGN,0
104.214.22.37,50.151.156.163,17,591,PortScan,1
144.54.169.199,224.63.150.122,1,1348,BENIGN,0
115.110.121.170,179.75.72.248,6,998,BENIGN,0
139.104.186.113,147.182.163.142,6,56,BENIGN,0
135.219.92.25,203.187.9.89,17,625,PortScan,1
44.118.76.19,28.77.246.202,17,617,BENIGN,0
149.170.166.156,83.124.57.162,1,347,BruteForce,1
213.100.67.244,115.144.79.80,17,1062,BENIGN,0
180.75.129.169,67.166.142.255,17,1344,BENIGN,0
247.51.56.219,254.127.110.5,6,93,DoS,1
2.245.70.80,189.211.90.241,17,377,BENIGN,0
180.243.168.127,107.54.201.115,6,1408,BENIGN,0
39.97.250.79,3.155.92.180,6,959,BENIGN,0
1.55.153.58,134.119.231.43,6,1327,PortScan,1
183.250.38.148,45.198.183.33,6,829,DDoS,1
90.151.31.60,47.26.45.91,6,750,PortScan,1
223.157.243.203,162.34.58.5,6,1423,PortScan,1
159.114.27.85,119.81.8.110,6,607,BENIGN,0
117.13.84.220,146.153.89.48,6,879,BENIGN,0
28.219.79.170,192.25.174.46,17,557,BENIGN,0
18.33.62.11,211.59.98.108,17,241,BENIGN,0
106.177.143.137,49.148.163.161,6,461,BENIGN,0
8.232.174.177,226.116.12.156,6,814,BENIGN,0
5.78.112.19,88.150.250.139,6,458,BENIGN,0
152.79.82.51,133.67.175.185,6,886,BENIGN,0
99.224.255.151,103.100.197.112,6,880,BENIGN,0
246.75.129.114,48.254.147.117,17,958,PortScan,1
155.200.34.97,122.75.41.118,6,418,BENIGN,0
196.230.98.67,168.199.125.93,6,708,DDoS,1
201.61.44.6,132.163.187.245,17,524,BENIGN,0
22.164.37.123,224.21.75.250,6,296,BENIGN,0
144.240.226.23,6.185.148.113,6,1361,BENIGN,0
113.83.228.237,94.107.82.123,6,149,BENIGN,0
70.177.216.174,199.182.199.221,6,132,BENIGN,0
214.27.249.179,155.60.106.98,6,1370,BENIGN,0
127.81.31.88,94.112.46.96,17,854,DoS,1
65.231.169.15,237.98.10.85,17,1416,BENIGN,0
253.152.245.201,78.180.209.253,6,866,PortScan,1
118.120.151.73,159.139.27.17,1,580,DoS,1
202.235.22.25,220.100.89.171,6,486,BENIGN,0
193.140.57.46,137.232.3.196,17,971,BENIGN,0
180.96.103.23,105.142.112.140,1,1372,BENIGN,0
210.100.20.46,183.92.10.47,1,435,BENIGN,0
171.78.81.223,209.208.199.64,6,1042,BENIGN,0
52.184.200.153,249.8.133.22,6,1369,BENIGN,0
16.229.21.52,110.130.237.215,6,255,BENIGN,0
12.150.137.201,249.149.171.118,6,1130,BENIGN,0
133.130.182.66,87.74.184.222,1,1479,BENIGN,0
152.200.82.121,255.35.140.108,17,1008,BENIGN,0
180.198.18.229,58.199.170.174,17,587,BENIGN,0
99.253.80.176,179.230.63.77,6,1361,BENIGN,0
101.140.177.120,174.191.157.242,17,1248,BENIGN,0
54.177.38.250,238.17.242.182,17,956,BENIGN,0
149.243.231.197,69.161.141.199,1,450,BENIGN,0
210.201.94.219,202.181.71.15,1,785,BENIGN,0
114.137.104.181,72.195.222.59,6,1472,BENIGN,0
100.128.100.46,116.189.183.194,1,676,BENIGN,0
37.129.7.77,91.11.239.54,1,888,BENIGN,0
70.94.76.27,96.230.75.7,1,558,BENIGN,0
118.152.224.253,23.168.1.163,6,841,PortScan,1
76.123.93.35,64.190.232.79,17,1115,BENIGN,0
179.120.171.208,73.233.119.87,6,443,BENIGN,0
55.33.207.63,64.1.155.96,17,364,BENIGN,0
198.70.95.255,3.63.83.117,6,1319,BENIGN,0
251.221.224.32,234.199.53.125,6,79,BENIGN,0
236.18.102.89,159.164.67.132,6,1282,BENIGN,0
17.120.49.15,78.117.201.2,6,902,BENIGN,0
26.180.245.91,232.14.245.243,1,616,BENIGN,0
240.75.169.152,248.122.128.186,6,394,BENIGN,0
226.93.223.99,53.150.44.251,6,1152,DDoS,1
148.30.0.40,159.252.222.25,6,853,BENIGN,0
130.11.200.100,159.28.245.38,1,546,BENIGN,0
18.195.46.154,57.247.3.242,6,1160,BENIGN,0
163.62.8.96,93.193.4.255,1,719,BENIGN,0
3.28.11.231,175.224.32.24,1,497,BENIGN,0
89.2.153.31,86.17.211.168,1,426,BENIGN,0
24.120.132.1,142.21.59.194,6,1200,BENIGN,0
35.118.245.16,15.252.181.238,17,344,BENIGN,0
158.249.218.64,207.225.61.64,6,519,BENIGN,0
12.65.145.123,113.81.228.231,1,1269,BENIGN,0
231.115.94.183,200.68.180.58,1,167,BENIGN,0
174.108.177.232,137.250.159.150,6,1171,BENIGN,0
217.84.43.100,77.199.60.24,6,951,BENIGN,0
103.235.26.168,145.119.139.106,1,898,BENIGN,0
139.29.87.147,112.233.58.152,17,299,BENIGN,0
44.45.245.231,172.182.170.49,17,684,BENIGN,0
33.147.145.45,125.69.131.116,17,969,DoS,1
16.49.44.58,40.252.96.45,17,1078,BENIGN,0
159.176.237.168,125.31.62.15,17,1256,PortScan,1
81.203.133.98,66.194.167.109,1,1202,BENIGN,0
97.54.154.207,53.60.40.198,1,140,BENIGN,0
110.165.15.140,105.149.33.148,1,54,BruteForce,1
77.80.63.173,125.22.156.73,1,959,PortScan,1
66.180.138.120,68.37.191.196,6,196,BENIGN,0
52.92.166.109,136.196.26.4,6,278,BENIGN,0
227.35.174.33,69.120.195.125,1,887,BENIGN,0
224.224.79.4,253.105.32.223,1,356,BENIGN,0
173.221.47.46,188.216.156.185,1,1432,BENIGN,0
190.189.209.229,166.58.41.110,1,1271,BENIGN,0
148.171.181.128,57.168.151.134,6,1081,BENIGN,0
237.150.239.242,251.171.90.26,6,579,BENIGN,0
97.48.155.225,166.105.143.131,17,713,DDoS,1
132.63.199.252,16.83.59.94,6,1122,BENIGN,0
209.50.253.161,145.226.115.48,17,419,DoS,1
61.79.202.66,119.200.5.237,6,281,BENIGN,0
105.254.214.65,175.53.82.53,1,852,BENIGN,0
218.237.17.108,91.135.89.160,17,700,BENIGN,0
158.24.0.192,169.39.68.48,6,978,BruteForce,1
89.231.24.55,140.31.95.77,17,841,BENIGN,0
32.136.202.250,251.121.241.53,17,744,BENIGN,0
89.155.187.79,65.241.255.157,1,994,BENIGN,0
189.104.24.157,136.188.11.33,6,1169,BENIGN,0
112.97.45.247,194.156.137.190,1,1289,BENIGN,0
85.132.182.205,195.107.11.24,17,56,BENIGN,0
9.46.203.97,249.201.199.238,17,307,BENIGN,0
40.134.44.85,56.84.30.252,17,386,DDoS,1
14.112.154.200,235.254.18.128,1,819,BENIGN,0
105.32.122.188,28.118.107.175,17,1017,BENIGN,0
54.246.221.137,227.120.142.75,6,1033,BENIGN,0
240.227.154.80,133.150.106.197,1,244,BENIGN,0
198.123.84.193,7.13.145.4,6,1129,BENIGN,0
21.111.180.195,104.63.179.41,1,1423,BENIGN,0
70.122.119.10,95.202.53.214,6,1356,BENIGN,0
75.109.89.237,49.71.25.78,17,1478,BENIGN,0
193.106.34.158,228.59.119.81,1,733,BruteForce,1
156.5.106.72,35.240.77.116,6,728,DoS,1
15.204.57.119,24.206.53.28,1,329,DoS,1
59.255.57.126,241.103.137.242,6,318,BENIGN,0
144.28.74.155,18.221.131.44,6,736,BENIGN,0
197.196.158.149,106.192.134.91,1,260,BruteForce,1
196.121.167.223,102.241.191.248,1,655,BENIGN,0
70.50.230.16,110.81.174.107,1,941,BENIGN,0
82.178.254.51,245.117.83.237,17,1451,BENIGN,0
83.103.159.95,80.169.66.136,17,508,BENIGN,0
247.226.33.255,165.45.70.212,6,861,BENIGN,0
238.111.80.201,61.192.111.24,17,903,BENIGN,0
159.234.116.223,158.27.79.29,1,381,BENIGN,0
115.60.158.207,48.58.139.78,6,1058,BENIGN,0
181.45.251.99,127.122.166.1,17,1189,BENIGN,0
68.69.248.246,80.240.107.118,1,1331,BENIGN,0
64.81.190.209,111.107.46.236,6,390,BENIGN,0
166.116.198.173,119.208.66.252,17,764,PortScan,1
28.223.238.42,75.246.71.100,1,1225,BENIGN,0
193.117.12.208,185.186.193.175,6,454,BENIGN,0
249.63.213.95,173.193.198.215,1,833,BENIGN,0
9.56.172.146,48.97.232.67,17,494,BENIGN,0
119.245.217.239,19.182.28.72,17,259,BENIGN,0
211.9.82.34,38.237.230.174,1,737,BENIGN,0
27.237.143.209,89.229.217.19,6,390,BENIGN,0
246.65.176.44,145.231.99.245,1,652,PortScan,1
170.41.151.19,144.129.97.167,17,1236,BENIGN,0
103.47.35.3,54.48.163.184,1,235,BENIGN,0
104.179.116.195,162.96.196.6,17,316,BENIGN,0
130.32.49.17,87.201.175.87,6,601,BENIGN,0
97.142.218.47,70.93.220.244,17,350,BruteForce,1
137.124.158.112,32.160.18.70,6,1444,DoS,1
17.171.169.214,198.207.16.135,1,310,BENIGN,0
67.52.255.223,154.82.161.173,1,1140,DDoS,1
227.5.88.148,9.217.140.7,17,658,BENIGN,0
159.160.2.108,10.149.214.249,6,713,BENIGN,0
19.116.244.242,178.147.95.86,6,300,PortScan,1
33.63.180.83,140.222.75.226,1,1435,BENIGN,0
88.12.56.65,198.242.227.79,17,549,BENIGN,0
80.232.166.2,176.219.36.228,1,1377,BENIGN,0
46.243.215.236,146.232.221.172,17,551,BENIGN,0
221.80.248.78,45.97.122.190,6,1473,BENIGN,0
116.48.91.252,251.89.184.231,1,1404,BENIGN,0
14.195.225.165,201.230.69.151,17,698,BENIGN,0
212.112.126.180,228.253.223.237,6,435,BENIGN,0
24.135.208.184,209.29.45.220,17,1487,BENIGN,0
134.74.135.243,208.207.203.196,6,532,BENIGN,0
157.165.145.186,3.70.49.120,17,341,BENIGN,0
182.59.234.232,248.132.148.28,17,1259,BENIGN,0
155.110.207.103,59.134.248.84,17,449,BENIGN,0
251.176.177.21,72.22.182.48,17,223,BENIGN,0
54.39.252.3,89.86.229.44,1,518,BENIGN,0
92.142.44.144,97.253.116.22,6,513,BENIGN,0
197.29.60.106,130.182.216.207,6,558,BENIGN,0
125.226.251.64,172.157.138.228,6,591,BruteForce,1
23.2.249.29,177.97.3.36,1,282,BENIGN,0
96.123.192.21,115.39.250.157,6,1097,BENIGN,0
196.105.91.227,206.26.82.222,6,866,BruteForce,1
23.152.237.105,112.181.176.143,17,967,BENIGN,0
6.55.36.244,197.78.0.237,17,838,BENIGN,0
107.246.3.248,234.154.206.30,17,1167,PortScan,1
150.242.155.2,121.239.0.135,1,1173,BENIGN,0
53.249.147.100,236.147.66.162,1,474,BENIGN,0
179.187.175.137,222.85.24.50,1,1258,BENIGN,0
250.149.161.27,157.105.92.190,1,686,DDoS,1
198.9.184.129,156.184.233.192,1,1237,BENIGN,0
243.139.148.49,209.179.95.120,6,469,PortScan,1
34.121.63.176,127.215.79.9,6,565,BENIGN,0
16.182.120.88,161.63.148.91,1,1367,BENIGN,0
22.42.251.182,91.147.148.173,6,1404,BENIGN,0
242.139.242.104,251.247.121.71,6,1433,DoS,1
13.59.103.62,88.135.167.134,17,209,BENIGN,0
95.242.208.189,143.236.118.114,6,657,BENIGN,0
153.186.203.29,39.33.26.13,6,1391,DoS,1
202.18.67.208,104.41.157.253,17,1154,BENIGN,0
161.139.212.140,231.55.55.169,1,93,BENIGN,0
63.122.131.99,117.157.211.69,17,226,BENIGN,0
125.147.224.198,150.41.1.213,6,1074,BENIGN,0
188.226.55.28,228.119.10.48,17,1365,BENIGN,0
95.164.30.109,32.71.180.142,6,1100,BENIGN,0
91.234.172.206,11.67.118.80,17,500,DoS,1
247.126.55.102,215.41.30.194,1,963,BENIGN,0
107.169.200.152,2.189.51.183,6,951,BENIGN,0
117.33.205.27,246.44.42.42,1,839,PortScan,1
6.199.78.213,244.214.245.26,6,1396,BENIGN,0
191.198.117.79,162.6.81.213,1,822,DDoS,1
246.33.153.246,56.237.4.197,6,129,PortScan,1
228.212.248.65,129.187.244.160,6,50,DoS,1
212.105.193.193,89.100.21.185,6,557,DoS,1
106.249.216.6,235.174.152.240,1,813,BENIGN,0
240.106.35.46,56.214.70.131,1,628,BENIGN,0
43.139.144.254,216.141.97.68,6,229,BENIGN,0
207.36.147.163,223.28.96.110,17,1082,BENIGN,0
42.234.226.126,233.53.93.170,1,1254,BENIGN,0
92.162.23.208,86.77.108.92,1,949,BENIGN,0
35.153.97.114,150.46.74.2,6,518,BENIGN,0
222.122.195.241,199.95.161.181,6,135,BENIGN,0
134.159.52.180,218.98.80.29,6,369,BENIGN,0
159.121.195.120,129.17.145.193,1,726,BENIGN,0
230.84.247.101,151.53.246.61,17,1210,BENIGN,0
19.69.70.183,112.134.56.48,1,509,BENIGN,0
179.105.128.83,251.137.83.173,6,1078,BENIGN,0
228.103.40.114,36.34.244.1,6,767,BENIGN,0
161.97.92.102,158.112.95.15,17,451,BENIGN,0
144.59.69.105,243.225.227.35,1,1174,BENIGN,0
199.240.164.62,56.23.57.207,17,333,BENIGN,0
95.245.70.49,54.26.234.42,17,1301,BENIGN,0
48.55.175.188,194.80.4.224,6,268,BENIGN,0
172.142.38.100,82.254.165.178,1,1495,BENIGN,0
46.21.22.202,179.191.128.40,1,809,BENIGN,0
241.65.170.26,57.115.160.213,1,1474,BENIGN,0
208.181.228.182,44.168.125.127,6,1445,DDoS,1
206.137.158.178,181.54.229.235,1,1158,DDoS,1
233.144.76.207,36.171.70.198,17,121,BENIGN,0
84.196.79.236,208.65.96.188,17,379,BENIGN,0
142.255.155.105,115.234.228.79,17,71,BENIGN,0
160.193.55.194,115.75.176.9,17,981,BENIGN,0
32.227.175.215,141.57.94.164,17,689,DoS,1
181.199.246.64,116.65.197.26,1,170,BENIGN,0
70.165.179.21,209.28.143.70,17,185,BENIGN,0
67.117.128.220,253.81.103.216,17,716,PortScan,1
144.28.226.46,60.46.27.248,6,1186,PortScan,1
244.249.227.12,114.253.74.181,1,1015,BENIGN,0
199.216.116.158,203.196.146.148,1,490,BENIGN,0
250.11.227.151,205.212.234.26,17,1144,BENIGN,0
61.24.130.218,92.51.228.143,17,1375,DDoS,1
108.136.186.101,53.247.78.31,17,1066,BENIGN,0
10.56.160.214,37.249.251.237,1,636,BENIGN,0
62.96.153.17,203.48.241.94,1,1155,BENIGN,0
51.85.148.197,48.16.43.245,1,952,BENIGN,0
195.33.139.66,197.98.95.53,1,399,BENIGN,0
82.71.155.129,228.74.102.9,1,648,BENIGN,0
254.179.155.48,208.142.42.84,6,727,BENIGN,0
71.104.35.199,86.187.248.85,17,76,BENIGN,0
143.252.93.237,180.206.116.54,17,433,DDoS,1
5.212.38.29,173.121.50.181,6,203,BENIGN,0
220.67.210.110,223.4.224.128,6,419,BENIGN,0
238.112.188.170,79.206.44.170,17,754,BENIGN,0
114.9.114.149,233.6.107.179,6,1078,BENIGN,0
9.201.127.41,63.21.138.94,1,1263,BENIGN,0
219.255.113.216,13.122.193.176,6,285,BruteForce,1
3.157.58.23,216.223.249.184,17,1338,BruteForce,1
15.90.65.120,148.207.221.118,1,1017,BENIGN,0
251.181.96.205,156.103.99.236,1,1236,BENIGN,0
218.192.14.9,48.198.232.171,1,68,BENIGN,0
72.128.82.200,244.16.28.55,17,747,BENIGN,0
10.245.168.206,52.109.204.79,1,1011,BENIGN,0
11.42.183.86,38.108.142.134,6,271,BENIGN,0
21.82.167.74,231.98.175.254,17,907,BruteForce,1
83.98.84.244,62.243.13.16,1,1124,BENIGN,0
74.127.6.22,93.96.202.33,1,1487,BENIGN,0
226.121.183.135,255.15.232.83,6,306,DDoS,1
23.92.216.18,216.234.38.57,1,584,BENIGN,0
126.197.22.76,18.70.86.182,17,1371,BENIGN,0
184.86.121.148,136.38.88.148,6,1129,PortScan,1
68.193.254.143,88.164.10.239,1,584,BENIGN,0
197.184.38.42,173.238.211.141,1,642,BENIGN,0
56.54.107.7,95.232.215.4,17,323,BENIGN,0
19.86.5.13,167.223.110.151,17,899,BENIGN,0
216.221.89.255,120.74.78.46,1,1165,BENIGN,0
128.22.235.119,173.199.62.209,6,464,BENIGN,0
175.148.215.81,90.53.170.183,6,344,DoS,1
242.62.226.203,6.87.71.28,1,928,BENIGN,0
221.3.4.241,188.73.243.46,17,522,BENIGN,0
55.213.198.36,2.240.126.250,6,939,BENIGN,0
165.120.160.201,234.245.255.58,6,1386,BENIGN,0
23.100.139.184,153.80.34.33,6,1472,BENIGN,0
9.189.95.171,111.42.103.252,6,1132,DDoS,1
24.92.118.164,252.255.154.2,17,783,DoS,1
231.240.201.64,24.80.175.179,6,445,BENIGN,0
197.184.120.218,141.116.113.117,1,716,BENIGN,0
21.181.17.66,234.68.11.128,6,349,BENIGN,0
129.117.28.233,142.132.220.177,1,652,PortScan,1
108.88.244.127,222.231.218.100,6,111,BruteForce,1
123.214.255.186,255.105.111.62,17,1070,BENIGN,0
186.218.180.48,86.163.161.98,6,1235,BENIGN,0
180.179.59.7,115.84.141.215,6,609,BENIGN,0
202.46.7.1,234.158.31.13,1,1023,BENIGN,0
152.199.219.235,28.148.141.218,17,915,BENIGN,0
226.56.122.178,128.225.156.95,17,718,BENIGN,0
134.62.8.16,78.88.167.101,1,620,BENIGN,0
212.85.26.99,37.29.9.103,1,66,PortScan,1
42.167.134.241,56.26.172.97,17,1479,BENIGN,0
96.69.247.89,11.2.193.35,17,330,BENIGN,0
107.71.148.198,168.188.230.26,1,518,BENIGN,0
149.24.157.102,1.54.33.121,1,649,BruteForce,1
233.238.62.85,103.48.213.68,6,1025,BruteForce,1
68.6.116.128,65.92.233.194,1,1336,DoS,1
100.132.107.167,59.156.79.31,1,863,DoS,1
13.160.13.241,68.48.25.11,17,677,DDoS,1
172.21.46.131,16.2.241.99,1,47,DDoS,1
208.113.71.93,178.167.146.147,1,172,DDoS,1
90.187.25.133,65.118.152.236,6,655,BENIGN,0
107.39.193.28,33.249.61.64,6,124,BENIGN,0
14.234.238.205,190.109.252.94,1,336,BENIGN,0
212.140.128.241,223.191.58.37,1,148,BENIGN,0
10.62.184.29,143.14.95.50,1,1339,BENIGN,0
66.226.225.5,147.32.88.175,1,414,BENIGN,0
208.197.121.33,111.234.24.113,6,888,DDoS,1
170.34.33.20,195.4.201.67,1,674,PortScan,1
159.1.163.70,186.115.34.85,1,1101,BENIGN,0
68.239.247.2,40.25.7.105,17,77,BENIGN,0
144.139.202.46,98.67.189.66,6,310,BruteForce,1
158.233.225.110,211.182.217.180,17,231,BENIGN,0
195.164.255.46,233.179.197.74,6,940,BruteForce,1
227.181.91.85,62.58.127.3,6,834,PortScan,1
238.12.95.219,218.223.168.146,17,318,BruteForce,1
157.27.14.246,215.150.215.21,17,714,BENIGN,0
44.245.21.34,146.136.62.125,17,415,BENIGN,0
155.250.52.217,134.44.176.9,17,412,BENIGN,0
122.90.70.240,237.108.181.152,1,687,BENIGN,0
229.169.27.67,204.125.146.216,17,686,BENIGN,0
129.124.63.210,182.2.76.28,17,726,PortScan,1
127.51.167.70,30.81.121.203,6,296,BENIGN,0
166.75.40.33,121.218.203.213,1,1242,BENIGN,0
119.36.195.122,175.245.218.57,1,341,BENIGN,0
73.16.245.62,251.127.220.47,6,608,BENIGN,0
60.247.91.230,23.218.109.1,1,242,DoS,1
20.79.72.79,135.45.46.188,1,299,BENIGN,0
184.93.85.203,18.227.76.131,6,278,BENIGN,0
173.166.181.104,68.38.192.92,17,861,DDoS,1
39.92.70.179,161.236.189.198,6,1202,BENIGN,0
159.6.212.145,193.20.205.59,6,897,BENIGN,0
163.213.177.23,100.87.131.157,6,821,BENIGN,0
67.212.22.246,172.166.145.81,1,628,BENIGN,0
35.168.180.59,94.214.177.254,17,305,BENIGN,0
55.187.217.123,170.91.220.241,1,798,BENIGN,0
196.201.202.45,180.246.28.247,17,532,BENIGN,0
192.211.37.227,50.235.25.207,6,518,BENIGN,0
197.62.141.40,223.58.117.158,1,1438,DoS,1
227.25.112.195,140.252.5.251,17,520,BENIGN,0
30.129.26.148,124.231.152.60,6,1167,BENIGN,0
212.182.99.86,206.25.199.160,6,827,BENIGN,0
247.95.24.111,68.58.37.118,1,630,PortScan,1
245.241.161.218,242.34.86.250,6,336,BENIGN,0
7.201.73.38,22.212.192.228,1,327,BruteForce,1
124.9.162.58,181.109.166.249,17,249,BENIGN,0
168.99.218.187,24.39.170.79,6,1369,BENIGN,0
47.170.225.70,85.147.229.198,17,635,BENIGN,0
